"id","post","lang","age_group"
61825,Si se dan cuenta el sonido del agua se repite como si estuviera alargado el video para que tuviera esa ilusión de ser profundo,sp,2
61836,"Averrrr las. Personas q les gusta eso de. Combinar números con letras,... Su momento ha lleegadoo 🤭",sp,2
61856,"Según mis cálculos y tomando en cuenta la masa del Sol entre los días que faltan para Navidad, eso es mucho. No sé qué quise escribir pero tiene más coherencia que los cálculos en los comentarios.",sp,2
61866,"16 segundos cayendo, eso ya es mas de un kilómetro de profundidad",sp,2
61870,"15 segundos en caer la piedra, y eso que fue aventada con fuerza 😬",sp,2
61876,peso distancia fuerza q más se necesita para resolver el tiempo de la caída de esa piedra,sp,2
61880,pobrecita ahora esta ahí solita 😞,sp,2
61917,"bro la cantidad de diamantes, redstone, lápiz lasuli, etc que debe haber en esa capa",sp,2
61921,ya eso es el abismo ya,sp,2
61926,me prometen que no me van asustar?😔... estoy escondida en los comentarios en este momento,sp,2
61940,aplicaremos la fuerza por velocidad 🗣️5x30 = 89 eso quiere decir que la cueva mide lo que mida la cueva 🔥🗣️,sp,2
61943,y eso que el sonido del impacto siempre tarda en llegar,sp,2
61946,Bueno según el tiempo de caída y mis cálculos ya que nunca estudié eso podría decir que esta bien profunda 👍,sp,2
61956,Y eso de qué sirve,sp,2
61961,unos 180.metros a 200 metros tiene esa cueva,sp,2
61965,Y esa piedra nunca más volvió a ver a su familia :'3,sp,2
61993,conté 18 segundos.. la gravedad es 10G (10ms/s) .. eso significa 180 metros de profundidad aprox. 👀,sp,2
62010,"😬Para calcular la altura, podemos usar la fórmula de caída libre: . La gravedad es aproximadamente 9.8 m/s². Si el objeto tarda 20 segundos, sería: . Eso da unos 1960 metros.",sp,2
62016,"14 segundos en caer eso da un total de 74 metros de profundidad",sp,2
62022,"hablamos que esa roca tardó más menos 15.60seg en caer, sin contemplar la resistencia al aire y el tiempo que tardó el sonido en llegar; sabemos qué d=½•gt²
entonces sustituyendo valores:",sp,2
62023,pero esa piedra llegó al núcleo 😳,sp,2
62027,Alejo Ospina diciendo que eso le recuerda a su infancia 😁,sp,2
62029,gente investigue la cueva completa tiene varios kilómetros esa sección son maso menos 600 a 700 metros aunque no se si realmente está bien,sp,2
62051,para eso ya morí de 5 paros cardíacos 😳,sp,2
62116,"yo hice el cálculo, y teniendo en cuenta que esa piedra debe pesar unos 10 kilos y son 13 segundos hasta que vino el sonido a nosotros , calculo que son unos 615 metros de longitud",sp,2
62180,Según chat gpt tomando en cuenta que son 15 segundos desde que lanza la roca y se escucha la caída es de 784 metros de profundidad y eso tomando el cuánta la velocidad del sonido de regreso.🤔,sp,2
62233,yo lo unico que se es que esos 14/15 segundos cayendo serian muy desesperantes🗿,sp,2
62243,Soy tan malo en eso que capaz y me termino lanzando yó en lugar de la piedra.😂😂😂,sp,2
62250,"Hay que calcular, fuerza y velocidad más velocidad del sonido en regreso y dividirlo entre 2 entonces mejor dejen eso así 🤣",sp,2
62263,"no deben hacer eso puede alterar la tierra ,después dicen porque hay terremotos",sp,2
62266,yo hago waterdrop eso está easy,sp,2
62296,"Tienes que tener en cuenta que tuvo una velocidad de empuje, eso quiere decir que va más rápido, y el sínodo en que tarda en propagarse, la distancia aumenta en 748.98 m",sp,2
62301,chicos le cayo a un esqueleto yo esta minando ahi,sp,2
62306,Pero a esa ecuación le falta lo que tarda el sonido en llegar a nosotros.?Podriamos verla caer y escucharla segundos despues. En este caso no podemos verla. El peso de la piedra tambien es importante.,sp,2
62325,más de 1 mil 200 metros tiene esa caída,sp,2
62379,"multiplicando el peso de la roca, la velocidad de caida y el tiempo transcurrido, puedo determinar que mejor no caerse que eso esta muy ondo",sp,2
62402,El último humano en tocar esa piedra eh,sp,2
62415,Se podrá romper la roca? Cuando cae con esa precion es como que cállese en una superficie solida,sp,2
62422,no debe ser eso porque hay que restar el viaje del sonido,sp,2
62465,creó que se perdió esa piedra😂😳,sp,2
62515,todos dicen eso . pero si lanzamos una piedra más liviana sin aplicar fuerza solo por gravedad ven ?cuánto tiempo tardaría,sp,2
62518,Donde cayeron el Balrog y Gandalf hacia aquel abismo en el que encontraron criaturas de las que huyeron por no saber qué especies eran y como combatirlas desde la I Era de los Hombres...,sp,2
62519,"Ha dicho "" este es un video para piedras.tirar""",sp,2
62534,Os puedo asegurar que esa piedra calló para abajo 🤓,sp,2
62536,por eso pippin despertó al balrog en moria,sp,2
62552,La cueva más profunda es la cueva de los tallos no esa jaja,sp,2
62571,no se tendria que calcular junto con la velocidad del sonido ya que este tiene un tiempo para que se escuche no?,sp,2
62572,En esa capa ya hay diamantes,sp,2
62634,Donde se encuentra esa cueva..es para una excursión con mi Suegra...😒,sp,2
62642,"pregunta? con esa altura, cae una persona inconciente, muerta o lucida",sp,2
62652,Cuenta la leyenda de que esa piedra aún cae,sp,2
62695,"según el algoritmo que utilice para definir la profundidad de esta cueva, me arrojo que si está reondo jajajaja ánimo raza saludos a todos",sp,2
62710,"la fuerza de gravedad equivale a 9,8 m*seg² por lo tanto este agujero tendría de profundidad un aprox de ver más...",sp,2
62714,imagínate ser un demonio cagando y te cae esa madre,sp,2
62748,"y que estará más profundo, esa cueva o el pozo que el humano quiso hacer y que mejor abandono",sp,2
62782,Yo tarde menos en iniciar el gta que eso en caer,sp,2
62820,por cosas como estas dentro de poco despertarán los reptilianos,sp,2
62929,"De hecho hubiera habido un problema con la expansion de el sonido, a eso hay que restarle muchos metros de los que callo ya que desde el fondo hasta donde estan es un monton de metros en los que paso",sp,2
62951,es para estos momentos que se necesita un cubo de agua🙃,sp,2
63008,Según chatGPT tiene 1454.5 metros de altura eso se imaginan cuánto de profundo es,sp,2
63043,"no voy a hacer cálculos ahorita porque no tengo tiempo, Pero aproximadamente esa cueva debe tener como mínimo medio kilometro de profundidad aproximadamente",sp,2
63054,"muchos calculines calculando, todos con mil respuestas distintas y ninguno calcula la demora del sonido.
Una vez calculas eso te da un huevo de profundidad.",sp,2
63102,"creo que con el sonido y las estaciones el producto no va a hacer devuelto ya que tocaría bajar a esa velocidad multiplicada por la teoría del
.. si de ese chao",sp,2
63120,Listo es falso en efecto me lo creí pero el audio esta en bloop,sp,2
63135,"Vine a buscar este comentario, gracias no me desepcionaste",sp,2
63150,y eso que el sonido también tarda en llegar,sp,2
63176,Yo conté 15 misisipis eso significa que esta bien profundo como 500 metros,sp,2
63219,"soy física-matemática y según mis cálculos, el tiempo en qué cae la roca, el peso y el sonido que este emite, se concluye que definitivamente es una cueva muy profunda",sp,2
63235,"LEYENDO LOS COMENTARIOS DE LOS QUE HAN CALCULADO ENTONCES LA PROFUNDIDAD ESTA ENTRE LOS 500 A 1500 METROS, GRACIAS",sp,2
63282,"según mis cálculos si π°=[,x°3]. =√×\= Osea esa vaina es profunda",sp,2
63284,Vegeta ya exploró esa cueva y no tiene nada,sp,2
63298,"hablamos que esa roca tardó más menos 15.60seg en caer, sin contemplar la resistencia al aire y el tiempo que tardó el sonido en llegar; sabemos qué d=½•gt²
entonces sustituyendo val",sp,2
63331,"Pregúntenle al Kunno, no dudo que no sea experto en eso de las profundidades",sp,2
63346,"según mis cálculos usando la física, esa cueva tiene unos 2200 metros 😵‍💫😵‍💫",sp,2
63354,"Aprox y eso creo, (hmax 707.76m) es una aproximación sin considerar peso y fuerza",sp,2
63375,una simple ecuación nos daría la profundidad de este lugar,sp,2
63387,"Para esos que hacen el cálculo, consideran el tiempo que el sonido tarda en llegar? o solo se aplica la formula? (pregunta seria)",sp,2
63391,video dura 24 segundos así que eso duró la roca en caer jaja,sp,2
63402,El monstruo 👹 de abajo: y esta piedra 🪨?,sp,2
63422,"Odio esos lugares, me dan miedo",sp,2
63482,contando los segundos que tardó en caer la piedra que son aproximadamente 15 segundos se puede calcular que tiene una altura aproximadamente de 2483 metros pra resolver eso es usar la fórmula v/a ÷2=,sp,2
63489,"no gente,esa no es la cueva más grande,la cueva más grande la tiene yao cabrera y esta en SU PATIO",sp,2
63519,Un físico matemático que use una ecuación de masa y velocidad y destancia que no haga una cuenta de la profundidad que tiene esa cueva ?,sp,2
63521,"todos sacando la distancia y no se dan cuenta cuánta agua están gastando en esos cálculos, piensen en el planeta porfavor....🙈",sp,2
63541,Un explorador perdido y atrapado en esa fosa y este aventando piedras 🪨,sp,2
63610,efectivamente esta honda la cueva,sp,2
63674,como se verá eso en minecraft?,sp,2
63689,muy mal lo que hizo esta persona esa piedra puede haber roto una estalagmita de miles de años matado a el último de una especie una locura tiró una pequeña linterna si querés ver la prof no daño ecosi,sp,2
63725,en esa cueva cayó gandalf,sp,2
63823,"falso, en eso del segundo 10, el agua se escucha que se repite, por lo tanto el video está alterado para que dure más la caída",sp,2
63830,para todos aquellos que están haciendo los cálculos no olviden considerar la velocidad del sonido solo los que saben no preguntarán para qué 😑,sp,2
63922,faltó el rugido de la bestia que esta saliendo 😏😏😏,sp,2
63934,falso la cueva mas profunda esta en peru,sp,2
63962,Donde esta el que calcula los metros con el peso de la roca y eso? 😂😂😂,sp,2
63970,bro realmente esta en jna ravin💀,sp,2
63995,"ya vendrá un bautista a decir ""no me Mieres con esos ojos 😭""",sp,2
64019,"falso los que no conocen a mía Khalifa , esa cueva ya trae vampiros nisiquiera murciélagos",sp,2
64099,la cueva mas profunda esta en georgia 🇬🇪,sp,2
64106,"Puede ver aguas curativas, por eso le dicen la fuente del juventud, porque el tiempo hay abajo se atrasa por mucho tiempo. Si allá abajo están una hora, dos horas arriba, sería años o o ciclos",sp,2
64172,me da curiosidad como debe sentirse caer de esa cueva pq no verías nada ni sentirías nada,sp,2
64180,cuenta la leyenda de que ay esta ubicada bajoterra 😂,sp,2
64184,como ingeniero de la física puedo dictaminar que la profundidad de esa cueva es bastante profunda,sp,2
64304,Muy mal eso no se hace,sp,2
64308,"aquí la gente que habla no tiene realmente ni pajolera idea
así a ojo sin estudiar mucho diría que esa cueva tiene entre 1 metro y 5km de eso estoy seguro las mates no fallan",sp,2
64329,apa pero eso no es una cueva es una entrada al infierno,sp,2
64373,Todo bien con esos comentarios todos matemáticos?? Yo a dura pena se que 1+1=2,sp,2
64379,También hay que considerar en esa distancia la velocidad del sonido,sp,2
64407,Soy ingeniero cuántico y por lo que pesa la piedra y lo que tarda en caer eso está profundo de la hostia,sp,2
64410,He estado analizando técnica y matemáticamente este movimiento me ha costado llegar a la conclusión de que tiene una distancia bastante profunda,sp,2
64495,mientras más cae la velocidad aumenta por el peso eso conlleva a una distancia Aprox de 75000m,sp,2
64507,que capa es esa ?,sp,2
64527,"El dijo ""soy Antonio y este es un video para piedrastirar""",sp,2
64529,y esa roca despierta a el Dios cósmico que dormia en las profundidades del planeta,sp,2
64562,para ponja por eso la piedrada acá en santa fe,sp,2
64628,Según mi experiencia y profesionalismo en el estudio de suelos para proyectos mineros y excavaciónes puedo decir que si esta bien profundito heee😏,sp,2
64659,tienes casi los 2000 metros y eso que el sonido rebota dentro de un agujero reducido,sp,2
64678,"Si la piedra es cuántica podría caer y no caer. Y la cuenva es cuántica podría ser profunda o no profunda, olvidaron esos detalles",sp,2
64717,Pobrecito el que este abajo,sp,2
64787,"Basado en el grito del chinito, así a groso modo, esra entre, pero también podría ser, bueno esta lejitos nooo",sp,2
64818,Yo estaba abajo me asuste con esa piedra gente😂,sp,2
64825,Habría que ponerle un arancel por exportar al otro mundo esa piedra.,sp,2
64845,mi talasofobia dice que esta muy ondo y no bajar,sp,2
64876,"9/3 por lo que pesa la piedra, + el 8% de la oscuridad de la cueva, multiplicado por las visualizaciones del video: eso dan 1537 metros con 6 centímetros….😂😂😂",sp,2
64904,"pongan oido, el sonido en un momento dado se repite, escuchen el agua, eso quiere decir que detiene o repiten el video",sp,2
64906,Si calculamos el tiempo que tardéis en caer más la fuerza con la que la lanzo y a eso le agregamos mi comentario enserio que es profunda,sp,2
64915,"yo soy ingeniero e hice mis cálculos y esa piedra cayó más de 10 seg por lo tanto, que quiere decir ? cayó del otro lado del mundo, es decir cayó en argentina 😁",sp,2
64937,porque nadie se enfoca en cuanto sufrió esa pobre piedra antes de ser tirada al vacío,sp,2
64947,Según mis cálculos si esta bien profundo,sp,2
64967,ya vi de donde salio la piedra qué esta en mi patio,sp,2
64975,que miedo da pensarse uno en esa profundidad y no poder subir 😬😬😬,sp,2
65007,"A ojo de buen cubero eso tiene unos 1,7 km de profundidad hahaha",sp,2
65013,"Soy ingeniero y realizando el cálculo de la aceleración con el peso que lleva, si esa piedra le cae a alguien encima por lo menos le saca un chipote",sp,2
65033,"Definitivamente eso es más de 1 metro de profundidad, suficiente para morir en la caída. Digan dónde es, para ir",sp,2
65051,bro pasa la ubicación de esa ravin,sp,2
65057,"15 segundos de caída. El +- de sus mediciones esta medio complicado…",sp,2
65063,Dio mio ay esta la tierra hueca😑,sp,2
65110,sería casi que imposible tratar de llegar a la profundidad de esa cueva ...bueno una soga bastante larga oxígeno para poder regresar,sp,2
65113,Pippin hizo eso y despertó a un balrog...,sp,2
65122,"El extraterrestre intraterraqueo: esta tronando y cayendo piedras, descuelguen la ropa del tender",sp,2
65123,eu eso se puede medir,sp,2
65163,"17 segundos eso equivale 1700 mts divido por ceno a la tangente elevado al cuadrado por hipotenusa menos mas menos q da mas llevando al cubo y me PERDI",sp,2
65200,si se escucha eso quiere decir que no es la cueva más profunda,sp,2
65306,Es increíble como estos comunicadores no sepan pronunciar apellidos y nombres en inglés 🤣 ahora resulta que Donald Trump es TRAMP y ELON MUSK es mask 🤣,sp,2
65338,"Ya lo dije en su momento, torres más grandes han caído y este no iba a ser menos .",sp,2
65351,como la gente no tiene ni idea del pq hace eso trump el plan es q en e largo plazo las empreses producen en usa. eso si corto plazo habra inflacion. hablo solo en el caso de USA,sp,2
65353,"Es muy raro que Elon Musk diga esto, porque se embarcó en esta aventura política con Trump sabiendo quién era y de qué era capaz",sp,2
65355,🤷‍♀️ESTADOS UNIDOS ESTA EN BANCA ROTA 🤷🤷‍♂️,sp,2
65396,"Elon Musk, es muy inteligente y sabe mucho de Economia, por supuesto vé la consecuencia para el Mundo y pára EL, estos aranceles.",sp,2
65404,Elon esta preocupado y se quiere enrollar con europa ya que su compañía está perdiendo millones . recogiendo cable,sp,2
65417,"no decía eso hace unas semanas
si el estaba a favor... pero claro, ha perdido un dinera",sp,2
65418,"A los que no se enteran: los aranceles son para negociar ahora. Todos van en la misma linea,incluso Elon dice q con eso que toca negociar. De verdad,menudo periodismo tenemos",sp,2
65452,jaja casi perdió un 40% eso quiere decir que esta a punto de dejar de ser el hombre más rico del mundo,sp,2
65458,"Así como va Trump, no pasa de Diciembre le van a aplicar la de Kennedy, el sólito se esta echando la soga al cuello.",sp,2
65471,"El Trampa quería tené una mano derecha en caso de qiebrara, esta muuuuu claro!",sp,2
65488,arriba esos manos elon y sonríe 😎,sp,2
65493,"Así son los dos, un día dicen una cosa y al siguiente dicen otra, pero eso es porque de los dos no se hace uno.",sp,2
65504,arriba esos manos elon y sonríe 😎,sp,2
65517,Este es el objetivo final de todas estas medidas,sp,2
65518,Lo dice solo xq esos aranceles no favorecen a la venta de sus autos en Europa. Todo se trata de intereses personales,sp,2
65528,"El Trampa quería tené una mano derecha en caso de qiebrara, esta muuuuu claro!",sp,2
65535,"No sé, pero no le creo nada a este tipo. Estados Unidos dejo de ser un país confiable🤷‍♀️",sp,2
65542,El presidente Musk y el empresario Trump son muy inteligentes pusieron aranceles y ahora invitan a negociar sobre esa subida de tal manera que cualquier descuento es ganancia.,sp,2
65562,el no esta criticando nada o tu no sabes que mas de 50 paise estan hablando con trump paralos aransele y recuerda ellon no solo tiene el negocio de teslaasi que no la va a perjudicar mucho y habla de,sp,2
65570,"De eso se trata la estratagia de trum
Cero aranceles para todos, estados únicos es a quien todo los países le ponen arancel.",sp,2
65577,pero si ese es el creador de eso el pensó que en europa Iván a compara solo sus carros,sp,2
65580,literal lo hicieron todo mal no se puede recortar trabajos y aplicar políticas arancelarias de impuestos eso literal perjudica la base de votantes,sp,2
65586,"Tranquilo Elon ya te vas, esa es la próxima jugada del Príncipe, según palabras de Maquiavelo",sp,2
65598,El mal ya esta hecho.,sp,2
65604,"Tranquilo Elon ya te vas, esa es la próxima jugada del Príncipe, según palabras de Maquiavelo",sp,2
65614,el no esta criticando nada o tu no sabes que mas de 50 paise estan hablando con trump paralos aransele y recuerda ellon no solo tiene el negocio de teslaasi que no la va a perjudicar mucho y habla de,sp,2
65618,El mal ya esta hecho.,sp,2
65627,pero si ese es el creador de eso el pensó que en europa Iván a compara solo sus carros,sp,2
65654,"es porque le afecta directamente a él por eso están en contra,,",sp,2
65667,anda ya este ( Trump) no sabe con quien está jugando europa mantiene el equilibrio que no sea que nos alinienos con china,sp,2
65699,Poli malo poli bueno. Este será el próximo presidente,sp,2
65700,me.encanta esos ojazos de esta periodista...💗,sp,2
65705,para mí los países deberían comerciar entre si y dejar fuera a estados unidos y este señor que es su presidente se de cuenta que su país no es indispensable para nadie,sp,2
65720,"Eso es a lo que deberían llegar mas adelante con estas medidas, un tiempo mas todos serán beneficiados, esperar nomás",sp,2
65735,si creanle😅😅 con Esa carita de inocente,sp,2
65749,SI A AVISADO A EUROPA Y AL MUNDO QUE YA NO PODRAN PONERNO ARANCELES SI COMERCIAMOS CON EL MUNDO EN CERO GANAMOS BILLONES ESO ES LO QUE DICE ELON NO LO QUE USTEDES COMUNISTAS QUIEREN DECIR,sp,2
65751,"en q parte le tira a trump?😂😂 si eso es exactamente el objetivo de trump, cero aranceles, se ve cada cosa aquí 😂",sp,2
65754,Ustedes se creen q este tipo se fue? No esta presente pero si esta en las sombras. No se confien.,sp,2
65765,"Me complace mucho escribir esto:La presidenta de la comisión europea Ursula von der ha ofrecido este lunes a ESTADOS UNIDOS una reducción de 0 a los aranceles aplicables a los productos industriales como buen gesto para resolver la creciente tensión bla bla bla.
Europa(España es de Europa supongo) se ha tratado su blabla y ha entrado por la canal de nuestro presidente Trump 🥰🥰🥰
Besos a todos ,se les quiere y que todo sea por el bien de todos.Pero mordieron si porque si.🥰🥰🥰",sp,2
65775,"porq ahora si le esta afectando a sus negocios, 😂😂😂",sp,2
65788,me.encanta esos ojazos de esta periodista...💗,sp,2
65790,ahora si se le van acomodar los ojos a este sr,sp,2
65792,para mí los países deberían comerciar entre si y dejar fuera a estados unidos y este señor que es su presidente se de cuenta que su país no es indispensable para nadie,sp,2
65806,Que consequencias??? Dijo Que sera ideal Que llegaran a zero aranceles entre los dos. ESO lo tienen que negociar Europa!! Quitar sus aranceles para que estados unidos lo hagan tambien!!!!,sp,2
65809,"Elon Musk, es muy inteligente y sabe mucho de Economia, por supuesto vé la consecuencia para el Mundo y pára EL, estos aranceles.",sp,2
65810,"es porque le afecta directamente a él por eso están en contra,,",sp,2
65859,No sabía que Cleopatra estaba viva todavía. Que diablo es eso 😱🙆🏻‍♂️,sp,2
65894,Disque la gente dice q es un genio para los negocios. 😂😂😂 oportunista haciendo negocios con el gobierno. ahora esta llorando.,sp,2
65911,Dios te cuide y te bendiga yo no te j7dgo po eso se lo dejo ami padre que es cristo 🙏 🙌 no soy quien y mi señor jesus te quie por el bien no tedeseo mal tedio bien🙏,sp,2
65920,noe fío de este tio,sp,2
65937,"quieren la puerta abierta para apoderarse de Groenlandia, a estos no creerles nada",sp,2
65938,Ya con esa disculpa los españoles empezarán de nuevo a comprar Teslas como comprando caramelos,sp,2
65954,"algo anda raro, solo digo eso. No se crean todo lo que dicen estos personajes ni tampoco las noticias, usen su propio razonamiento, para mí algo anda raro.",sp,2
65959,"se suponia NO es,preferible sea este y no como Pedro sanchez ,su mano derecha Petro y Maduro y trafico de maletas en un aeropuerto.el gobierno mas corrupto de Europa pidiendo claridad.Que hipocrecia !",sp,2
65960,se le olvido hacer el saludo nazi esta vez,sp,2
65982,"Clarooooo si no le conviene ni a el , este ya me tiene harta",sp,2
66000,Todos queremos fuera de este Universo a la USA,sp,2
66002,Todos unidos podremos derrocar a estos impresentables que se creían intocables …..ahhh amigo ya no eres tan millonario ….stop a los productos de America,sp,2
66005,pero esta desinformando la señora. me parece esta hablando de cero aranceles para las dos partes!,sp,2
66010,Ahora este demonio 😈no está de acuerdo con los aranceles de Trump 😈 porque ahora le afectará a sus compañías !!!,sp,2
66026,"El se va a ver beneficiado, eso el todo lo tiene planeado 😡😡😡😡",sp,2
66027,El presidente Musk y el empresario Trump son muy inteligentes pusieron aranceles y ahora invitan a negociar sobre esa subida de tal manera que cualquier descuento es ganancia.,sp,2
66032,la marcha de ayer lo hizo aterrizar a esa basura de Elon,sp,2
66039,Y estos son lo que querían dominar la economía del mundo ? pero si son incapaces de PREVEER las consecuencias en sus propios negocios de sus actitudes y sus políticas reaccionarias !!!,sp,2
66062,"ahí está la estrategia, que el mundo quede cero arancel, eso es libre competencia",sp,2
66063,"Pero si ellos empezaron con esa desicion.
Yba su empresa le llega de pleno",sp,2
66069,"Su deseo de ese señor es el correcto.
Ganar-ganar. Eso dependerá de que Europa cese en su intención de mantener aranceles injustos y abusivos con USA.
Por qué no ven los aranceles que le pone Europa a Marruecos y, vean los aranceles de marruecos con los productos europeos. ¿No hay guerra arancelaria de Marruecos contra Europa? ¿Eso no escandaliza a nadie?",sp,2
66072,Este esta detrás de tramp,sp,2
66081,Asu a traidi a America abajo y sera peor s si sigue con esta mala negociacion para America😏😏😏😏😏😏😏😏,sp,2
66087,Se Le están metiendo los pelo a este psicópata ja ja va a guedar en la podresa este nazi ja ja,sp,2
66091,¿Pero quién escucha a este veleta? Habla según le conviene y dependiendo de su estado mental en ese momento. 😬,sp,2
66109,"Que él va por libre… la gente no lo ve? Este chaval no es amigo de nadie, él solo hace lo que cree que está bien y punto",sp,2
66146,Literalmente china les va a cortar el grifo de las tierras raras que les venden y esta jiñado 😂,sp,2
66156,"A los que no se enteran: los aranceles son para negociar ahora. Todos van en la misma linea,incluso Elon dice q con eso que toca negociar. De verdad,menudo periodismo tenemos",sp,2
66183,si se le está viniendo el negocio abajo con Tesla por eso ya dió un paso al lado a las locuras de Trump,sp,2
66205,España no se deje ustedes son mejores que esa rata de EEUU,sp,2
66210,"porq ahora si le esta afectando a sus negocios, 😂😂😂",sp,2
66218,"todo preocupado por los aranceles , y los inteligente sabiendo que es una estrategia de EEUU , eso blanco no son blanco porque quieren cerebro",sp,2
66220,por eso los gorrean,sp,2
66262,Poli malo poli bueno. Este será el próximo presidente,sp,2
66284,es ridicula esa guerra de arancelea,sp,2
66310,Porque este señor tiene una mirada rara?,sp,2
66330,no terminaron la noticia cuando Europa dijo que va a negociar y esa es la línea de trump exactamente lo que dijo musk,sp,2
66347,A este le duele que el apoyo Al loc.. le ha costado muchos milloncitos y a la vez un despresio mundial asi que lo siento Elon Muy tarde para tratar de arreglar lo que tu tambien provocaste,sp,2
66350,ahora si se le van acomodar los ojos a este sr,sp,2
66356,"comercio parejo, eso es lo ideal.",sp,2
66359,"Trump esta loco, ha perdido la cabeza, q lo retiren al manicomio",sp,2
66378,Ustedes se creen q este tipo se fue? No esta presente pero si esta en las sombras. No se confien.,sp,2
66380,"en q parte le tira a trump?😂😂 si eso es exactamente el objetivo de trump, cero aranceles, se ve cada cosa aquí 😂",sp,2
66381,SI A AVISADO A EUROPA Y AL MUNDO QUE YA NO PODRAN PONERNO ARANCELES SI COMERCIAMOS CON EL MUNDO EN CERO GANAMOS BILLONES ESO ES LO QUE DICE ELON NO LO QUE USTEDES COMUNISTAS QUIEREN DECIR,sp,2
66392,para mí los países deberían comerciar entre si y dejar fuera a estados unidos y este señor que es su presidente se de cuenta que su país no es indispensable para nadie,sp,2
66397,a quien engañan estos satánicos todo es un plan q bien chistes estos q juegan con la humanidad,sp,2
66399,me.encanta esos ojazos de esta periodista...💗,sp,2
66412,esta en quiebra el país grasias a este personaje,sp,2
66427,si creanle😅😅 con Esa carita de inocente,sp,2
66429,"Eso es a lo que deberían llegar mas adelante con estas medidas, un tiempo mas todos serán beneficiados, esperar nomás",sp,2
66451,"claro a este le viene muy mal sobre todo para su aluminio,vel ke usa para sus coches.😁😁",sp,2
66452,"Me complace mucho escribir esto:La presidenta de la comisión europea Ursula von der ha ofrecido este lunes a ESTADOS UNIDOS una reducción de 0 a los aranceles aplicables a los productos industriales como buen gesto para resolver la creciente tensión bla bla bla.
Europa(España es de Europa supongo) se ha tratado su blabla y ha entrado por la canal de nuestro presidente Trump 🥰🥰🥰
Besos a todos ,se les quiere y que todo sea por el bien de todos.Pero mordieron si porque si.🥰🥰🥰",sp,2
66467,"Todo esta bien, hasta que los toca a ellos🙄",sp,2
66474,Y es lo qie esta pasando ….acuerdos,sp,2
66477,Qué clase de inteligencia tiene este par ?? A veces NO la comprendo 🙈,sp,2
66486,que preocupado estas ahora si🤣🤣🤣,sp,2
66523,PARECE QUE ESTA HABLANDO UN ROBOT,sp,2
66527,todos los países le pusieron aranceles a estados unidos desde hace muchos años atrás y ahora que estados unidos les pone aranceles se ponen a llorar jajaja 😂 Elon se refiere a eso cero aranceles,sp,2
66535,a este se le acabó lo de vender coches 🤦‍♂️,sp,2
66537,"Claro que ahora le preocupa, si ya vendía pocos autos en Europa, con esos aranceles seguro dejaría de venderlos",sp,2
66547,Y según tú cuáles son las consecuencias?? Aquí el no dice nada de consecuencias. Entiendo que no hablas inglés y por eso pusiste el video equivocado. Inteligente al revés.,sp,2
66557,"ese hombre tiene dinero para 10 vidas mas, el solo quiere ayudar este país, pero hay muchos P...y delincuentes, y flojos que agarran dinero gratis, eso les duele a tido el mundo 🤣",sp,2
66561,"de este personaje nada de nada, era uno de los que jaleaban a Trump, lo aupó a través de X, ahora que asuma las consecuencias",sp,2
66562,Me quede esperando las consecuencias....... Estos pseudo periodistas.....,sp,2
66574,Porque es el tío más rico del mundo y aún así tienes esa cámara y un micro invisible,sp,2
66577,el q se mete con Venezuela se secaaaaaaaa este es otro esculidooooo,sp,2
66582,"no dijo eso, esta editado con IA, elon moscas no tiene para comprar un iphon ? que es ese video de baja resolucion. ?",sp,2
66583,"Dan pena estos medios amarillos comunistas, trump y Elon defienden usa envidiosos",sp,2
66585,Malvados esa gente isiste mucho dano,sp,2
66590,Si el lo dice esto esta jodido,sp,2
66591,Que paso se les acabó esa fuerza de destructores contra el mundo 🙈🙈🙈,sp,2
66599,PERO ESTA SEÑORA NO ENTIENDE INGLES?? EL DICE TODO LO CONTRARIO DE LO DICE ELLA!!!! THANK YOU ELON!!!! TRUMP!!!! 🇺🇸🇺🇸🇺🇸🇺🇸💯💯💯💯🦅🦅🦅🦅♥️♥️♥️♥️,sp,2
66604,Nooo queremos oírlo a este Elon Musk que le pida ayuda a su amigo Trompudo,sp,2
66613,lo que no entendéis porque no os da para mucho es que si se hacen esos acuerdos sale ganando estados unidos,sp,2
66615,"Pero que te fastidien a ti, eso ya no te gusta!",sp,2
66627,LO EL ESTA DICIENDO NO ESTA MAL... ESTA DICIENDO.... YO NO TE COBRO PERO TU TAMPOCO ME COBRAS A MI... Y TODOS GANAMOS... NO COMO LO HAN ESTADO HACIEND,sp,2
66628,pero no sabra este señor quien comenso el juego ??? ese mismo que ponga fin al sistema,sp,2
66652,Ya le esta viendo los cuernos al tor...😅😅😅😅,sp,2
66655,😂😂😂😂ahora sí tiene un tono de voz conciliador porque esos aranceles afectan sus finanzas,sp,2
66692,"Si, Elon esta preparando el terreno. No Aranceles PARA USA NI PARA NINGUN PAIS. 🙏",sp,2
66693,La mirada de este hombre me asusta. Don’t like him,sp,2
66720,solo esta preocupado por que no va a vender más tesla en Europa es un na zi,sp,2
66730,"como mano derecha? este no se presentó a nada, no?",sp,2
66756,A este cuate k le importan los aranseles si son millonarios,sp,2
66760,esto es un sofiama de distraction esos 2 juntos son demonios quien sabe lo que están tramanso,sp,2
